ID;Название;Цена;Наличие;;
946;Стразы на леске для волос;45,5;0;;
2300;Стразы Сваровски по 12 грн.;12;1;;
2297;Стразы Сваровски по 18 грн;18;1;;
2318;Стразы Сваровски по 21 грн.;21;2;;
2317;Стразы Сваровски по 30 грн.;30;3;;
2296;Стразы Сваровски по 32.50 грн;32,5;1;;
2319;Стразы Сваровски по 36 грн.;36;0;;
2301;Стразы Сваровски по 42 грн.;42;8;;
2302;Стразы Сваровски по 45 грн.;45;4;;
2299;Стразы Сваровски по 46 грн;46;1;;
2058;Стразы стекло (под Сваровски), 100 шт.;16;0;;
667;Стразы-карусель пластм.;33;5;39.6;
2236;Термопленка Коди/Kodi, 1 шт.;46;5;;
814;Ткань Nail Assesory;6,5;0;;
687;Флеш;10,4;0;;
1882;Фольга для хрустальных ногтей, 1 шт;4,55;0;;
1458;Цветочки в баночке;10,6;0;;
1459;Цветочки на ткани;7,8;0;;
2396;Широкие диски Конад, 1 шт.;220;1;;
2107;Эмпаста Emi (ажурное серебро, золото барокко), 5 г;215;0;;
2106;Эмпаста Emi, 5 г;196;0;;
Ошибка:510;<b>-- акриловые краски</b>;;;0;
692;Акриловая краска Lady Victory (LV);12;0;14.4;
657;Акриловая краска Salon;6;0;7.2;
1524;Акриловая краска Van Pure;15;21;18;
658;Акриловая краска Winsor;21;0;25.2;
1814;Акриловая краска водная;24;0;28.8;
869;Акриловая краска кит. 22 мл. (красная, зеленая);19,5;0;23.4;
868;Акриловая краска кит. 75 мл.(белая, золото);31,9;0;38.28;
664;Акриловая краска Поликолор 140 мл.;75;0;90;
659;Акриловая краска поликолор Policolor;27;36;32.4;
1412;Краска акриловая набор DECOLOR (8 цветов);84,5;0;101.4;
1489;Набор акриловых красок Lady Victory (12 цветов);125;2;150;
1488;Набор акриловых красок Lady Victory (18 цветов);165,6;0;198.72;
1630;Набор акриловых красок Van Pure, 12 цветов;156;0;187.2;
660;Набор акриловых красок Winsor 12 цветов;71,5;0;85.8;
661;Набор акриловых красок Winsor 18 цветов;97,5;0;117;
662;Набор акриловых красок кит. 12 цветов;78;0;93.6;
663;Набор акриловых красок кит. 18 цветов;110,5;0;132.6;
2105;"Набор для дизайна ногтей ""Жидкие камни"" и ""Бархатный песок""";590;0;;
Ошибка:510;<b>-- моро</b>;;;0;
684;Моро NW;10;0;12;
693;Моро в пробирке;8,65;0;10.38;
Ошибка:510;<b>-- наклейки</b>;;;0;
1442;Наклейка на тело из глиттера;15;0;18;
715;Наклейки;9;0;10.8;
716;Наклейки ;12,5;258;15;
1908;Наклейки 3D Nail Accessory, 1 шт.;13,3;0;15.96;
2195;Наклейки 3D литье Sticker;15;0;18;
829;Наклейки Nail Foils, 1шт;15,5;63;18.6;
2422;Наклейки в зипе (кулечке, без этикеток);15;-21;18;
1562;Наклейки водные (11 в 1);24,8;0;29.76;
833;Наклейки для глиттер-тату белые/черные ;15;25;18;
1244;Наклейки для рисования французского маникюра;10;0;12;
1149;Наклейки для рисования френча;8;-1;9.6;
1439;Наклейки для френча (2 ряда);8;-1;9.6;
1440;Наклейки для френча (6 рядов);12,5;12;15;
1666;Наклейки новогодние;14,3;0;17.16;
680;Наклейки-слайдер готовая художественная роспись, 1 шт.;15;366;15;
2020;Новогодние наклейки, 1 шт;10,6;0;12.72;
1958;Перманентный стикер, 1 шт;22;39;26.4;
2024;Перманентный стикер, Эксклюзив, 1 шт. (снежинки, праздничные);30;5;36;
1694;Слайдер дизайн, наклейки Nail Asessory;15,6;14;18.72;
1870;Стиккер Flor Mar;24,8;0;29.76;
1667;Фотодизайн Афродита;13,3;0;15.96;
Ошибка:510;<b>-- перья</b>;;;0;
1562;Наклейки водные (11 в 1);24,8;0;29.76;
709;Перо маленькое;6;0;7.2;
710;Перо Павлина;5;0;6;
Ошибка:510;<b>-- пигмент</b>;;;0;
1989;Набор пигментов, 12 шт;78;13;;
1379;Пигмент Lideal, Nails World;20;49;;
1746;Пигмент Эми;31;4;;
645;Флуорисцентный пигмент (светящийся порошок);16;0;19.2;
Ошибка:510;<b>-- ткань, сеточка</b>;;;0;
1461;Сетка, кружево Nails World;9,31;0;11.172;
Ошибка:510;<b>-- чанги</b>;;;0;
43;Глиттер Salon чанги, соломка;16,8;0;20.16;
1026;Глиттер новогодний, 0.5 баночки;10,6;0;12.72;
824;Декор Art-Nail в пакете;8,45;0;10.14;
730;Квадрат, бриллиант NW;12;0;14.4;
713;Чанги в мал. пробирке;5;0;6;
1319;Чанги в пакете YRE;5;0;6;
870;Чанги розовые;10;0;12;
1656;Чанги, блестки Starleight;10;0;12;
Ошибка:510;<b>-- акриловые цветочки</b>;;;0;
1030;Акриловые цветочки Lady Victory;10,4;0;12.48;
728;Акриловые цветочки, резиновая лепка;13;0;15.6;
Ошибка:510;<b>-- глиттер</b>;;;0;
1776;Бульонки в баночке, 1 шт;12;1;14.4;
794;Глиттер Cristian;30;0;36;
650;Глиттер NW;12;190;12;
647;Глиттер Salon;14;158;14;
727;Глиттер SoYesy;26;0;31.2;
579;Глиттер YRE;13,3;0;15.96;
804;Глиттер в длинной пробирке;10;33;10;
40;Глиттер в пробирке;10;-1;10;
648;Глиттер новогодний;22;22;22;
1026;Глиттер новогодний, 0.5 баночки;10,6;0;12.72;
1536;Глиттер фосфорный;20;0;24;
1692;Опал Salon;55;3;66;
808;Снежок;10,6;0;12.72;
Ошибка:510;<b>-- глиттер-соломка</b>;;;0;
43;Глиттер Salon чанги, соломка;16,8;0;20.16;
1031;Соломка Miss Kiss;8,45;0;10.14;
828;Соломка в баночке;6,5;0;7.8;
711;Соломка в пакете;3,25;0;3.9;
Ошибка:510;<b>-- логотипы</b>;;;0;
1972;Декоративные фигурки, 1 шт;10,6;0;12.72;
724;Логотипы Miss-Kiss;7,8;0;9.36;
1582;Логотипы в баночке бабочки, 30 шт.;16;0;19.2;
1495;Металлические логотипы NW;7;0;8.4;
1434;Снежинки логотипы  (20 шт.);15,5;14;18.6;
Ошибка:510;<b>-- паетки</b>;;;0;
652;Паетки в пробирке;8,65;0;10.38;
Ошибка:510;<b>-- перламутр</b>;;;0;
654;Перламутр;10,6;0;12.72;
1239;Пигмент Афродита;16;0;19.2;
Ошибка:510;<b>-- перламутровая лента</b>;;;0;
675;Перламутровая лента YRE;29,3;0;35.16;
Ошибка:510;<b>-- ракушка</b>;;;0;
825;Ракушка Kodi;10,8;0;12.96;
823;Ракушка Miss-kiss;8,45;0;10.14;
655;Ракушка NW;8;0;9.6;
1581;Ракушка в пакете Salon;10,4;0;12.48;
Ошибка:510;<b>-- сеточка</b>;;;0;
694;Сетка Lady Victory;9,98;0;11.976;
720;Сеточка китай.;3,9;0;4.68;
867;Ткань Bebutiful;6,5;0;7.8;
Ошибка:510;<b>-- скелетированный лист</b>;;;0;
826;Скелетированный лист;1,5;0;1.8;
Ошибка:510;<b>-- слюда</b>;;;0;
688;Слюда NW;12;315;14.4;
1029;Слюда в пакете Be beautiful;6,5;0;7.8;
Ошибка:510;<b>-- стразы</b>;;;0;
2119;Металлические разноцветые, золото, серебро фигурки, 1 пакетик.;12;37;14.4;
668;Стразы Miss-Kiss;27,9;0;33.48;
670;Стразы чешский хрусталь;10;0;12;
Ошибка:510;<b>-- сухоцветы</b>;;;0;
1329;Сухоцветы в круглой баночке;14;12;16.8;
1627;Сухоцветы в пакете;3,5;0;4.2;
726;Сухоцветы в пробирке;11;10;13.2;
Ошибка:510;<b>-- фимо</b>;;;0;
1217;Фигурки фимо (20 шт.);10;0;12;
673;Фимо;6;0;7.2;
1221;Фимо палочки;9;0;10.8;
1281;Фимо-карусель;25,9;0;31.08;
Ошибка:510;<b>-- фольга сусальная</b>;;;0;
678;Фольга сусальная YRE;12;-3;14.4;
Ошибка:510;<b>-- фольга трансфертная</b>;;;0;
2427;Клей для фольги (прозрачая банка, мутно белый с кистью);40;-1;48;
714;Фольга в рулоне;90,4;0;108.48;
1873;Фольга дизайнерская;20;6;24;
1632;Фольга матовая;12;0;14.4;
679;Фольга трансферная ;9;11;10.8;
1919;Фольга трансферная в баночке, 1шт;8;0;9.6;
1556;Фольга трансферная в рулоне;12,5;76;15;
2102;Фольга Эми 1,5 м, 1 шт.;39;0;46.8;
1907;Фольга-нить (колесо), 1 шт.;12,5;22;15;
Ошибка:510;<b>-- фотодизайн</b>;;;0;
682;Фотодизайн ;15;13;18;
681;Фотодизайн мини;8;-1;9.6;
Ошибка:510;<b>-- шестигранники</b>;;;0;
732;Неоновый декор;8,45;0;10.14;
653;Шестигранники в пробирке;8,45;0;10.14;
41;Шестигранники крупные Lady Victory;17;0;20.4;
Ошибка:510;<b>-- -- стразы Swarovski</b>;;;0;
2161;Стразы Swarovski 1440 шт №3, упаковка;815;0;978;
2037;Стразы Swarovski 1440 шт №5, упаковка;696,96;0;836.352;
2216;Стразы Swarovski квадратные (cristal, AB), 10 шт;20;9;24;
1362;Стразы Swarowski капли большие;58,5;0;70.2;
946;Стразы на леске для волос;45,5;0;54.6;
1693;Стразы Сваровски в золотой оправе, 10 шт.;20,8;0;24.96;
Ошибка:510;<b>-- -- стразы пластмассовые</b>;;;0;
1388;Стразы YRE в пакете;5,5;7;6.6;
672;Стразы крупные цветные;2,5;0;3;
671;Стразы пласмассовые цветные;4,5;0;5.4;
1720;Стразы пластмассовые в баночке;15;93;18;
1713;Стразы пластмассовые, 100 шт.;13,3;0;15.96;
667;Стразы-карусель пластм.;33;5;39.6;
1247;Стразы-карусель цветные маленькая;25;6;30;
Ошибка:510;<b>-- -- стразы стеклянные</b>;;;0;
2082;Стразы в упак. 1440 шт. (фольгированный пакет);155;4;186;
2081;Стразы в упак. стекло 1440 шт.;256,5;8;307.8;
669;Стразы стеклянные ;29,3;0;35.16;
Ошибка:510;<b>ЛАКИ</b>;;;;
2390;     Seche Vite Dry Fast Top Coat бысросохнущ.верх.покрыт. сушка, 3.6 мл.;33;10;;
442; Total manicure с протеином и экстрактом косточек винограда, 15мл;56;0;;
443;Total manicure alpha omega Укрепитель/база/верхнее покрытие с кератином и растительным протеином, 15мл;56;0;;
548;Total manicure daily nutrilon Востановитель  ногтей  после  удаления  искусственного  покрытия, 18,5 мл;56;0;;
440;Total manicure Восстановитель ногтей с коллагеном и витаминами Е и С, 15мл;56;0;;
1086;Total manicure стимулятор прочности с кальцием и витамином Е, 15 мл.;56;0;;
441;Total manicure Стимулятор роста ногтей  nail growth stimulator, 15мл;58;1;;
2250;Быстросохнущее верхнее покрытие Quick Dry Top Coat, 75 мл.;142;0;;
561;Быстросохнущее верхнее покрытие, 18,5мл;101,4;0;;
555;Два в Одном базовое и верхнее покрытие, 18,5 мл;115,7;0;;
1652;Закрепитель - сушка Дар Блю (db);36;0;;
556;Кальциевая  база   для  натуральных  ногтей, 18,5 мл;122,2;0;;
1144;Лак (распродажа), 1шт.;14;27;;
1912;Лак China Glass, 9.5 мл.;62;1;;
2234;Лак Cuccio 13 мл. ,1 шт.;99;3;;
2407;Лак Le Poli, 1 шт.;36;29;;
2268;Лак Pasific, 1 шт.;12;0;;
1486;Лак Therapy;14;0;;
1633;Лак Velena ;29;3;;
1648;Лак Дар Блю / db;35;120;;
1473;Лак магнит;19;0;;
1457;"Лак с тонкой кистью ""Акварель""";8;0;;
707;Лак-ручка;16;0;;
1345;Масло Le Poli;29;0;;
571;Массажное масло для кутикулы и кожи рук с Белым Чаем, 57 мл;222,3;0;;
566;Нежелтеющее быстросохнущее верхнее покрытие для лака, 14 мл;0;0;;
2401;Подставка для лака, 1 шт.;49,5;1;;
2295;Покрытие 6 в 1 дар блю/db, 10 мл.;36;0;;
2308;Покрытие с блеском Pearly Shine Kodi, 15 мл.;41;1;;
570;Средство для размягчения и удаления кутикулы с Белым Чаем, 118 мл;308,1;0;;
569;Средство для размягчения и удаления кутикулы с Белым Чаем, 14 мл;127,4;0;;
1682;Сухой лак;13;0;;
2380;Сушка-спрей для лака Kodi;67;0;;
568;УФ верхнее покрытие для лака (быстросохнущее, нежелтеющее),  118 мл;869,7;0;;
567;УФ верхнее покрытие для лака (быстросохнущее, нежелтеющее),  14 мл;189,8;0;;
Ошибка:510;<b>-- лаки для маникюра</b>;;;0;
644;Лак China Glass;76,9;0;;
580;Лак Le Poli;24;20;;
1017;Лак для ногтей Kodi;40;0;;
33;Матовое верхнее покрытие для мужского маникюра;102,7;0;;
1490;Набор лаков для французского маникюра FlorMar;25;0;;
1940;Сахарный лак Jerden, 1 шт;31;11;;
1344;Сушка Le Poli;31,2;0;;
Ошибка:510;<b>-- лаки для педикюра</b>;;;0;
1017;Лак для ногтей Kodi;40;0;;
Ошибка:510;<b>-- средства для снятия лака</b>;;;0;
736;"Ацетон ""Ноготок"" 1 л.";75;0;78;
784;Ацетон Фурман в стекле 115 мл.;15;3;15;
737;"Безацетоновая смывка ""Ноготок"" 1 л.";75;2;78;
1535;"Жидкость без ацетона ""Ноготок"", 110 мл.";13;0;15.6;
1533;"Жидкость без ацетона ""Ноготок"", 220 мл.";21;0;25.2;
1534;"Жидкость без ацетона ""Ноготок"", 50 мл.";10;0;12;
2243;Жидкость без ацетона/с ацетоном НФ, 50мл;10;14;10;
Ошибка:510;<b>ОБОРУДОВАНИЕ</b>;;;0;
902;Ванночка для педикюра;715;0;858;
400;Варежки электрические - 1 пара;348;1;417.6;
2417;Лампа лед/led для одного пальца, 1 Вт ;333;0;399.6;
1487;Педаль на мультибор;169;0;202.8;
1608;Подножка для педикюра;910;0;1092;
1727;Ультразвуковой очиститель;740;0;888;
2263;Фрезер YRE 25 000 об прямоугольный серо-фиолетовый блок, 1 шт.;703;0;843.6;
646;Электрические сапожки;559,58;0;671.496;
Ошибка:510;<b>-- Воскоплавы</b>;;;0;
1788;Воскоплав 400 Depilatory;560;0;672;
1789;Воскоплав 800 Depilatory;617;0;740.4;
1301;Воскоплав баночный 400 мл. EzWax;535;0;642;
613;Воскоплав баночный Liberty;546;0;655.2;
1710;Воскоплав баночный Pro Wax 100;297;1;356.4;
1260;Воскоплав баночный+емкость для воскоплава;676;0;811.2;
612;Воскоплав кассетный Китай;129;1;154.8;
1906;Воскоплав кассетный на 2 кассеты, 1 шт;360;0;432;
Ошибка:510;<b>-- вытяжки</b>;;;0;
27;Вытяжка;425;0;510;
1952;Вытяжка большая (с пластиком), 1 шт;469;0;562.8;
1546;Вытяжка мини портативная ;399;3;478.8;
1268;Вытяжка портативная Simei (маленькая);405;1;486;
1726;Вытяжка с таймером;541;1;649.2;
2066;Вытяжка-лампа с двумя моторами;643;1;771.6;
Ошибка:510;<b>-- парафинаторы</b>;;;0;
1787;Нагреватель для парафин-спрея;321,8;0;386.16;
641;Парафинотопка косметологическая;275;1;330;
642;Парафинотопка на 3 кг.;493;1;591.6;
Ошибка:510;<b>-- стерилизаторы</b>;;;0;
1909;Стерилизатор шариковый металлический;768;2;921.6;
82;Ультрафиолетовый стерилизатор Germix;588;1;705.6;
1997;Ультрафиолетовый стерилизатор Germix двухэтажный, 1 шт;755;1;906;
1518;Ультрафиолетовый стерилизатор итальянский белый;824;0;988.8;
611;Шариковый стерилизатор Macrostop;850;0;1020;
998;Шариковый стерилизатор китай.;465;1;558;
Ошибка:510;<b>-- сушка для лака</b>;;;0;
845;Cушка для лака на батарейках;7,7;0;9.24;
Ошибка:510;<b>-- УФ лампы</b>;;;0;
2359;Kodi УФ лампа LED, сенсорная, 8 Вт;897;0;1076.4;
1730;Лампа 36 Ватт малая;505;1;606;
1728;Лампа 36 Ватт с вентилятором, регулируемым таймером FM-302;737;0;884.4;
1741;Лампа 36 Ватт черно-серая с регулируемым таймером;757;0;908.4;
2127;Лампа 36 Ватт, 818;339;0;406.8;
1729;Лампа CCFL;1232;0;1478.4;
2233;Лампочки сменные 702 (корея), 1 шт.;45;-5;54;
2228;Лампочки сменные 707 Salon, 1  шт.;45;7;54;
1707;Лэд Лампа (сердечко);750;0;900;
1731;Лэд лампа с таймером сверху;1915;1;2298;
1732;Лэд лампа с таймером сзади;1690;0;2028;
610;УФ лампа 14 Ватт;928,2;0;1113.84;
609;УФ лампа 18 Ватт;350;0;420;
608;УФ лампа 18 Ватт роз.;350;0;420;
1781;Уф лампа 18 Ватт, LED+CCFL;989;1;1186.8;
25;Уф лампа 36 W, Simei (702);580;4;696;
1377;УФ Лампа 36 Ватт на три таймера (911);612;1;734.4;
1757;УФ лампа 36 Ватт с цветочками;526;0;631.2;
1100;УФ лампа 36W (с синим);467;0;560.4;
1121;УФ лампа 9 Вт, Simei (простая);225;0;270;
1122;УФ лампа 9 Вт, с таймером 2 мин. (с цветами) №305;255;0;306;
899;УФ лампа для стерилизатора Lady Victory ;130;0;156;
900;УФ лампа для стерилизатора Silvaniya;156;0;187.2;
898;УФ лампочка для стерилизатора Fillips;221;0;265.2;
901;УФ лампочка сменные на стерилизатор GERMIX;85;0;102;
897;УФ лампочки сменные 9 Ватт;34;5;40;
Ошибка:510;<b>-- фрезеры</b>;;;0;
1973;Мультибор Art Extra, 1 шт;4050;0;4860;
1959;Мультибор мини, 1 шт;2470;0;2964;
1901;Ручка на фрезер Proxxon с регулятором скорости;1014;0;1216.8;
2154;Ручка на фрезер без замка на 30000 об.;550;0;660;
1469;Ручка на фрезер с замком на 35000 об;630;0;756;
1548;Ручка фрезер Proxxon с кнопкой вкл/выкл;959;0;1150.8;
1314;Фрезер  YS8500 35 тыс.оборотов ;1540;1;1848;
1782;Фрезер 105, 35 000 об. Матрешка;2763;0;3315.6;
1975;Фрезер BMS-22, 60 Ватт,  1 шт;1670;0;2004;
1712;Фрезер GD3500, JD 500, JD 800 30 000 об.;1225;0;1470;
2135;Фрезер Heston 12 тыс.оборотов 12 Ватт в пластмассовом чемодане;267;1;320.4;
1813;Фрезер JD 5500;2763;1;3315.6;
2245;Фрезер JD300 JSDA Power, 30 000 об.;1198;0;1437.6;
1399;Фрезер JD700, 30 000 об.;1020;0;1224;
2125;Фрезер Lina MM2500;505;0;606;
604;Фрезер Mersedes 20 000 об.;495;1;594;
605;Фрезер Proxxon 20 000 об.;1823;1;2187.6;
999;Фрезер Proxxon чемодан 20 000 об.;1781;0;2137.2;
606;Фрезер Simei 35 000 об.;1050;0;1260;
1511;Фрезер SM202, 30 000 об.;1350;0;1620;
2134;Фрезер YS800 30 тыс.оборотов 35 Ватт;1180;0;1416;
1000;Фрезер в чемодане Xenox 20 000 об.;1766,9;0;2120.28;
1085;Фрезер в чемодане, 15 000 об.;8888;0;10665.6;
1988;Фрезер для домашнего использования, 1 шт;250;0;300;
1238;Фрезер Мультибор Art, 35000 об.;3990;0;4788;
1614;Фрезер Мультибор Beauty (Бьюти), 35 000 об.;5055;0;6066;
607;Фрезер мультибор Jewelery 50 000 об.;5184;0;6220.8;
846;Фрезерная машинка Eve&Touch 15000 об.;556,4;0;667.68;
2103;Щетки на Мультибор (Micro-NX);85;0;102;
Ошибка:510;<b>ТИПСЫ, ФОРМЫ ДЛЯ НОГТЕЙ</b>;;;0;
1010;Верхние формы, 100 шт.;119,7;0;143.64;
1420;Типсы длинные SL-05;15,6;0;18.72;
1676;Типсы тренировочные длинные (без названия);9,1;0;10.92;
912;Типсы тренировочные квадрат, 20 шт.;3,99;0;4.788;
910;Типсы тренировочные стилет, 20 шт.;5,99;0;7.188;
506;Формы «Kodi»  (готический стилет) 1 шт.;0,66;0;0.792;
889;Формы голубые Salon, 1 шт.;0,39;0;0.468;
2246;Формы коди/kodi универсальные красные, 100 шт.;67;1;80.4;
885;Формы узкое серебро, 20 шт.;15;5;18;
883;Формы широкое золото;0,3;0;0.36;
1013;Формы широкое серебро, 20 шт.;15;14;18;
Ошибка:510;<b>-- клей для типс</b>;;;0;
1591;Клей c кисточкой Salon для типс;35;2;42;
2071;Клей Salon с носиком для типс, 1 шт;12;8;14.4;
2013;Клей для ногтей и типсов LV, 1 шт;14;0;16.8;
875;Клей для типс Kodi (10 мл.);46;0;55.2;
876;Клей с кисточкой EniLux (7,5 мл.);46;2;;
878;Клей с носиком EniLux (3 мл.);16,5;0;;
893;Формы широкое серебро - упаковка 500 шт.;89;0;106.8;
Ошибка:510;<b>-- многоразовые двухсторонние формы </b>;;;0;
893;Формы широкое серебро - упаковка 500 шт.;89;0;106.8;
Ошибка:510;<b>-- многоразовые формы</b>;;;0;
1021;Многоразовые формы, 1 шт.;12,5;10;15;
893;Формы широкое серебро - упаковка 500 шт.;89;0;106.8;
Ошибка:510;<b>-- одноразовые стандартные формы</b>;;;0;
892;Формы Ez Flow: розовые, синие;0,33;0;0.396;
1016;Формы IBD, 20 шт.;15;-1;18;
1277;Формы IBD, 500 шт.;103;1;123.6;
1595;Формы JT-06, 500 шт.;103;0;123.6;
1585;Формы JT-07;0,33;0;0.396;
1594;Формы JT-07, 500 шт;103;0;123.6;
1733;Формы JT-08 зеленый листочек, 1 шт.;0,33;0;0.396;
1734;Формы JT-08 зеленый листочек, 500 шт.;80;0;96;
1349;Формы Lady Victory малиновые JT-06, 20 шт.;15;22;18;
1177;Формы Lady Victory синие, двухсторонние, 500 шт.;107;0;128.4;
1350;Формы Lady Victory сиреневые JT-05, 20 шт.;15;23;18;
1353;Формы Lady Victory сиреневые JT-05, 500 шт.;107;0;128.4;
1020;Формы LeChat двухсторонние;0,91;0;1.092;
1405;Формы LV  узкие розовые JT-00, 1 шт.;0,26;0;0.312;
1404;Формы LV  узкие розовые JT-00, 500 шт.;85;0;102;
1018;Формы LV JD-00, Ez Flow розовые, синие 500 шт.;105;0;126;
1539;Формы LV JD-21 салатовые прозрачные, 500 шт.;105;0;126;
1541;Формы LV JD-31, 1 шт.;0,2;0;0.24;
1567;Формы LV JT-04, 20 шт.;15;18;18;
1540;Формы LV JT-04, 500 шт.;105;1;126;
1883;Формы LV бантик JT-09, 20 шт;15;24;18;
1886;Формы LV бантик JT-09, 500 шт;105;0;126;
1884;Формы LV широкое золото JT-02, 20 шт;15;0;18;
1885;Формы LV широкое золото JT-02, 500 шт;105;0;126;
1015;Формы OPI, 1 шт.;0,39;0;0.468;
1068;Формы OPI, 500 шт.;107;0;128.4;
891;Формы Premium Nails;0,72;0;0.864;
2162;Формы Salon голубые SP0402, 1 шт;0,3;0;0.36;
2163;Формы Salon голубые SP0402, 500 шт;115;-1;138;
1690;Формы Salon голубые, 500 шт.;105;0;126;
1544;Формы Salon двухсторонние, красные, 20 шт.;20;17;24;
1545;Формы Salon двухсторонние, красные, 500 шт;121;0;145.2;
1938;Формы Salon зеленые, 20 шт;15;0;18;
1939;Формы Salon зеленые, 500 шт;105;1;126;
1348;Формы Salon коричнево золотые, 20 шт.;15;23;18;
1383;Формы Salon коричнево-золотые, 500 шт.;115;0;138;
1346;Формы Salon красно-белые, 20 шт.;15;0;18;
1355;Формы Salon красно-белые, 500 шт.;115;1;138;
1689;Формы Salon серебристо-черные (эйдж), 500 шт;105;0;126;
1352;Формы Salon серо синие, 20 шт.;15;23;18;
1448;Формы Salon черно-серебристые (эйдж), 1 шт.;0,46;0;0.552;
1347;Формы Salon широкое золото, 20 шт.;15;-6;18;
1387;Формы Salon широкое золото, 500 шт.;115;0;138;
1123;Формы Velena стилет прозрачные (конкурсные);0,7;0;0.84;
1303;Формы Velena стилет, 1000 шт.;439,4;0;527.28;
1749;формы YRE стилет бело-красные, 500 шт;96;0;115.2;
1019;Формы YRE широкие прозрачные, 1 шт.;0,27;0;0.324;
1721;Формы бело-розовые Nail Form, 20 шт.;15;0;18;
1722;Формы бело-розовые Nail Form, 500 шт.;96;1;115.2;
854;Формы зеленые Lady Victory;0,33;0;0.396;
1014;Формы зеленые Lady Victory, 500 шт.;105;0;126;
2237;Формы Коди/Kodi универсальные красные, 20 шт.;20;7;24;
890;Формы коричневые Salon ;0,46;0;0.552;
1735;Формы красно-белые крылышки, 1 шт.;0,33;0;0.396;
1736;Формы красно-белые крылышки, 500 шт.;78;0;93.6;
1784;Формы малиново-черные стилет, 20 шт;20;0;24;
1783;Формы малиново-черные стилет, 300 шт;95;1;114;
1425;Формы прозрачные JD-21 LV;0,46;0;0.552;
855;Формы салатовые прозрачные широкие;0,33;0;0.396;
1806;Формы серебристо-голубые Gobal Fashion;0,33;0;0.396;
1636;Формы серо-синие Salon, 500 шт.;115;1;138;
856;Формы синие двухсторонние Lady Victory;0,39;0;0.468;
1406;Формы стилет LV JT-03, 1 шт.;0,52;0;0.624;
887;Формы узкое золото - упаковка 500 шт.;85;0;102;
857;Формы узкое золото, 20 шт.;15;5;18;
886;Формы узкое серебро - упаковка 500 шт.;85;0;102;
1566;Формы широкие черные, ,бардовые, фиолетовые 500 шт.;89;0;106.8;
1565;Формы широкие черные, 20 шт.;15;17;18;
884;Формы широкое золото - упаковка 500 шт.;89;0;106.8;
893;Формы широкое серебро - упаковка 500 шт.;89;0;106.8;
Ошибка:510;<b>-- типсы натуральные</b>;;;0;
1651;Типсы Cala натуральные, 100 шт.;89;1;106.8;
903;Типсы IBD натур. упак. 100 шт.;35;0;42;
1083;Типсы натуральные (китай), 100шт.;35;1;42;
1585;Формы JT-07;0,33;0;0.396;
448;﻿Типсы Cala натуральные, 10 шт.;7,6;0;9.12;
Ошибка:510;<b>-- типсы прозрачные</b>;;;0;
450;Типсы Cala прозрачные, 10 шт.;7,6;0;9.12;
838;Типсы IBD прозрачные, 100 шт.;35;0;42;
904;Типсы прозрачные (Китай), упак. 100 шт.;35;0;42;
1009;Типсы хрустальные, 100 шт.;85;0;102;
1433;Типсы Эйдж прозрачные, 20 шт.;35;0;42;
Ошибка:510;<b>-- типсы-френч</b>;;;0;
452;Типсы  Cala  френч белые, 10 шт.;6,76;0;8.112;
1008;Типсы для натурального френча LV, 100 шт.;76,5;6;91.8;
1340;Типсы френч голубые, 20 шт.;18;0;21.6;
1341;Типсы френч розовые, 20 шт.;18;0;21.6;
Ошибка:510;<b>СПА</b>;;;0;
357;Арома-эликсир, спрей - гранат и фига - 60 мл;132;0;;
354;Арома-эликсир, спрей - Розмарин и Кардамон - 56 мл;132;0;;
356;Арома-эликсир, спрей - Тосканский Цитрус - 56 мл;132;0;;
390;Варежки для пилинга, скрабирования - 1 пара ;54;0;;
32;Варежки махровые для SPA-процедур;42,84;0;51;
389;Вулканическая пемза;73,4;0;;
2257;Гель-пилинг НФ для педикюра на основе щелочи , 250 мл.;77;0;;
2221;Жидкое мыло Tanoya бактерицидное для маникюра и педикюра, 3 литра ;180;0;;
2222;Жидкое мыло бактерицидное для маникюра и педикюра Tanoya, 500 мл;54;0;;
302;Защитный антиоксидантный лосьон - Лаванда - 240 г;105,7;0;;
301;Защитный антиоксидантный лосьон - Лаванда - 30 г;41,5;0;;
303;Защитный антиоксидантный лосьон - Лаванда - 908г (с дозатором);390,2;0;;
305;Защитный лосьон - Папайя/Зеленый Чай - 908г (с дозатором);376,7;0;;
2253;Крем для рук, ногтей и кутикулы, тропический коктейль, 300 г.;92;1;;
2254;Крем для рук, ногтей и кутикулы, тропический коктейль, 500 г.;121;0;;
288;Крем для удаления кутикул с фруктовыми кислотами - 22,5 г;102;0;;
2204;Крем-маска винотерапия Tanoya, 500 мл;162;0;;
2206;Крем-эксфолиант массажный винотерапия Tanoya, 500 мл;162;1;;
2205;Крем-эликсир винотерапия Tanoya, 500 мл;162;0;;
367;Круглая щетка для пилинга с крышкой;97;0;;
306;Лимонная сыворотка, отбеливающая - 7,5 мл;115,8;0;;
2307;Масло для кутикулы Cuccio, 75 мл.;188;2;;
289;Масло для ногтей и кутикул - Вытяжки зародышей пшеницы - 15 мл;75;0;;
292;Масло для ногтей и кутикул - Гранат/Фига - 15 мл;71;1;;
291;Масло для ногтей и кутикул - Молоко/Мед - 15 мл;71;0;;
290;Масло для ногтей и кутикул - Папайя/Зеленый Чай - 15 мл;71;3;;
